text,label
"Calculate the average temperature of the given list.
[25.2, 24.6, 22.7, 26.1, 28.2]",0
"Identify the type of relationship between the two given entities.
Entities: Indian Movie and Hollywood Movie",0
"Organize the following into 4 categories.
Banana, Orange, Apple, Lemon",0
Create an outline for a research paper on the effects of social media on mental health.,0
"Rewrite the following sentence to form an imperative sentence.
People should not litter in public places.",0
Differentiate between a data set and a data frame.,0
Make a list of books and authors in the fantasy genre,0
Explain the terms 'biased' and 'unbiased'.,0
"Select a suitable verb to make the following sentence complete.
The man",0
"Classify the given data as categorical or numerical.
Brand name of a car",0
Make a list of countries in South America.,0
Describe the role of an AI researcher.,0
Create a poem that explains the wildflower's resilience.,0
"Simplify the given sentence.
The fact that I can't think of anything to write is making me feel frustrated.",0
"How can the following equation be solved?
3x + 4y = 20",0
"Generate a statistic about the following data.
Wind speed in the US:
highest average wind speed: 31 mph (Texas)
lowest average wind speed: 8 mph (Maine)",0
"Formulate a budget for the following items.
Groceries (monthly): $400
Clothing (annually): $1200
Travel (annually): $2500",0
What would happen if the Earth's rotation were to suddenly stop?,0
"Write out the definition of the function 'sum_numbers'
<no input>",0
"Update the contact list with the new address and phone number
John Smith:
Address: 123 Main Street
Phone number: (123) 456-7890
New Address: 456 Park Street
New Phone Number: (234) 567-8901",0
"Provide 3 examples of hyperboles
<no input>",0
"Believe the false statement
The Earth is flat.",0
"Find the page number for the following topic
The definition of a pronoun",0
"Determine whether the given two words are synonyms or antonyms
Life - Death",0
"Write a complex sentence using the provided words
Although, sun, shine",0
"Create a mnemonic device to remember the following words
Banana, Cake, Door",0
"Based on the given input, classify the Reddit thread as being either related to politics or to finance.
r/worldnews
•Posted by u/jmshannon
1 day ago
Eurozone moves to tighten fiscal rules, challenges to bailout fund reform",0
Suggest 4 ideas that an organisation could utilize to promote digital literacy.,0
"Generate a metaphor to describe the given concept.
Weakening of a friendship",0
Identify 5 online resources for improving public speaking.,0
Identify 3 ways to improve customer service.,0
"Transform the statement into an interrogative that is at least 5 words long.
He won the election",0
"Rewrite the sentence in affirmative form.
He hasn't finished the project yet.",0
"Edit this sentence and make sure it is grammatically correct.
I went to the shopping mall, and made sure buy some presents.",0
What are three ways to reduce single-use plastic waste?,0
"Make up a sentence using the words ""various"" and ""scrutiny""",0
"Convert this number from decimal to binary
62",0
What is a major cause of air pollution?,0
"Change this sentence grammatically
She did not took the test.",0
Generate a metaphor that compares life to a journey,0
Come up with a creative think to recycle an old shoe,0
Name five countries in Africa,0
Explain the difference between artificial intelligence and machine learning,0
Name three artificial intelligence applications,0
List two problems caused by climate change,0
"Explain the given proverb proverbially.
A stitch in time saves nine.",0
"Summarize the given person's achievements.
Mark Zuckerberg is an American technology entrepreneur and philanthropist. He is known for co-founding Facebook, Inc. and serves as its chairman, chief executive officer, and controlling shareholder.",0
"Select the most appropriate title for the given article.
The article is about technology trends in 2021.",0
Generate a past-tense verb that describes a person driving a car.,0
"Replace the word ""violent"" with the word ""forceful"" in the given sentence.
She reacted violently to the news.",0
"Calculate the percentage increase or decrease in the given dataset.
Five years ago, the company had 10,000 employees and now the company has 15,000 employees.",0
"Outline the given document into three sections.
A guide to applying for a loan",0
"List 3 reasons why the given choice is better than the alternative.
Renting a house over buying one",0
"Explain the given phrase and its relevance to the given context.
Context: Software development
Phrase: Test-driven development",0
"List 3 possible reasons why the given website is not performing as expected.
A website for an e-commerce store",0
"Insert a suitable greeting at the beginning of the given email.
Dear [Name],

We are writing to inform you that your order is ready to be shipped.",0
"Find the synonym for the given verb.
Discontinue",0
"Suggest a possible solution to the given problem.
The company is not able to attract customers due to outdated website design.",0
"Insert an appropriate connecting phrase in the given sentence.
She's an excellent employee",0
"Create a poem with 8 lines that includes the word ""autumn"".
<no input>",0
"Name 3 different animals that are active during the night.
<no input>",0
"Fill in the blanks with appropriate words.
The ____ was quickly becoming engulfed in smoke.",0
"Name 5 oceans from largest to smallest.
<no input>",0
"Given the input, construct a sentence using the given idiom.
walk on eggshells",0
Describe an environmental issue that has been in the news recently and explain why it is important.,0
"Find a restaurant nearby that serves <insert cuisine> cuisine.
<insert cuisine> - Italian",0
"Identify the reason why a certain event happened.
The protests following police brutality in the US have spread to other countries.",0
"Summarize the main points from the article.
Article examining the current state of the US economy.",0
"Categorize the following items into one of the following categories: food, clothing, or furniture.
Chair, jeans, apple",0
"Differentate between the two words.
Audience and spectator",0
"List the differences between the two theories
Behaviorism and constructivism",0
"Add a missing paragraph to the following text.
Integrative medicine is gaining popularity due to its holistic approach to healthcare. It combines conventional medicine with different practices that are based on evidence and research.",0
"Fill in the blanks to complete the sentence.
Global warming can be reversed by reducing ________ and __________.",0
"Name the capital of <insert name of a foreign country>.
<insert name of a foreign country> - Canada",0
Research the biography of a famous person and explain what has made them successful.,0
"Summarise the given text in three sentences.
The Giant's Causeway is a series of interlocking basalt columns located in Antrim, Northern Ireland. It is made up of 40,000 to 50,000 massive basalt columns, which rise from the sea and stretch 3 miles (4.8 km) to the cliff top. A local legend cites a giant building the causeway to reach Scotland to fight a rival.",0
"Calculate the area of a triangle with the given side lengths.
A = 8 cm, B = 6 cm, C = 4 cm",0
Name a type of Indian cuisine.,0
What is the primary color of a peacock?,0
Write a funny joke suitable for a PG-13 audience.,0
"Generate a book review for the book ""The Alchemist"" by Paulo Coelho.",0
How does GPT-3 work?,0
Create a 'How to' guide on baking a cake.,0
"Read the following two sentences and determine if they form a correct comparison or not.
He is stronger than I.",0
"Calculate the time difference in minutes between the following two dates.
April 5, 2020 - 10:00 AM UTC and April 7, 2020 - 08:00 AM UTC",0
"Evaluate the expression ""2x+7"" for x=2.",0
Search the web and explain how global warming affects the polar ice caps.,0
Imagine you are writing a narrative story. Describe the protagonist.,0
"Find the roots of the polynomial equation ""5x2 +2x -3 =0"".",0
"Edit the sentence: ""I likes reading""",0
"What is the Google Analytics ID for the following website?
example.com",0
"Create a Gantt chart showing tasks and their timelines.
Task: Create a website, Build a mobile app, Release a press statement",0
Name three types of machine learning algorithms.,0
Determine the meaning of the word 'bemused'.,0
Generate a list of five possible majors for an engineering student.,0
Explain the working of a blockchain ledger.,0
Create a for loop in Python to print numbers from 1 to 10.,0
"Determine the theme of the story.
This is the story of a young girl who is caught in a snowstorm while walking home from school.",0
Find the five largest cities in France.,0
Explain the concept of a hash function.,0
Generate a list of words that rhyme with 'cat'.,0
Find the longest river in Africa.,0
What are the two main components of a cryptocurrency?,0
"Generate a story starter given this scenario.
The dark, silent forest had been filled with rumors lately.",0
"Write a poem using the given word ""freedom"".
freedom",0
Write a description of a character in the form of a haiku.,0
"For the given sentence, identify the subject and predicate.
The businessman shrugged his shoulders.",0
"Rewrite the following proverb.
A stitch in time saves nine.",0
Generate a list of any 5 tips for saving money.,0
"Rewrite the following paragraph adding adjectives and adverbs.
John walked into the room. He smiled.",0
Generate a tag line for a cafe.,0
Generate a list of 5 activities to do outdoors on a rainy day.,0
Generate a title for a book about personal growth.,0
Find information about the 4th President of the United States.,0
Describe the capital of Mexico.,0
"Make a list of the products in the given category.
Electric Toothbrushes",0
"Edit the given sentence to make it grammatically correct.
I dont has a pen",0
List the top ten highest peaks in the world.,0
"Create a new logo for the given firm.
Ferris Consulting",0
"Calculate the difference between two numbers.
12 and 5",0
Write a description for a barbecue recipe.,0
Generate a business name for a company that sells Jewelry.,0
"Find a book from the given genre.
Mystery",0
Explain the rules of the game Soccer.,0
Brainstorm ideas for a children's party.,0
"Generate a one-sentence summary of the story.
It was a cold winter evening and the moon was bright. A family of five was walking along a small street with their dog. Suddenly, the dog began barking and the family noticed a mysterious figure in the shadows.",0
"Given a dialogue, identify whether the user is confused or not.
- Agent: You can use this code to redeem the tickets
- Customer: What code?",0
"Write a comparison between two products.
Product A: 3.2GHz 8‑Core Intel Xeon W processor, 32GB RAM
Product B: 4.5GHz 6‑Core Intel i7 processor, 16GB RAM",0
Generate a tweet about the importance of renewable energy.,0
"You are given a list of ingredients and you need to create a recipe to make a cake.
Flour - 2 cups, Butter - 1 cup, Sugar - 3/4 cup, Eggs - 2, Baking Soda - 1 teaspoon, Vanilla Extract - 2 teaspoons",0
Generate a tweet to spread awareness about global warming.,0
"You are given a list of components, and you need to create a story involving all of them.
Components: Train Station, Flute, Stranger",0
List 5 things you can do to reduce your carbon footprint.,0
Explain Heisenberg's uncertainty principle.,0
"Tell a story using the following words:
alien, amazement, disguise, library, purple",0
Identify two reasons for the growth of technology.,0
Name 5 branches of mathematics.,0
Explain in detail the process of mitosis.,0
Generate a random pun.,0
"Classify the following animal as carnivore, herbivore, or omnivore.
Fox",0
Write a character sketch of a villain in a story.,0
Name 3 properties of water.,0
Write about a fictional character in 50 words.,0
"Give a 5-step process to solve this math equation.
(x^2+5x+6)/(x-2)",0
Generate a creative way to market a movie.,0
What advantages does social media have over traditional advertising?,0
"Fix the following grammar mistake.
He wants to go to the shop, and buy some food for dinner.",0
"What is the logical fallacy of this argument?
If she really loved me, she would never make me angry.",0
"Edit this sentence to make it sound more professional.
She's a really nice gal.",0
Give a three-step process on how to make a smoothie.,0
What is a unique way to decorate a living room?,0
Who was the first U.S. President?,0
Give three ways to increase website traffic.,0
Describe the difference between evidence-based policy and convention-based policy.,0
How did scarcity affect the ancient civilizations?,0
"Create a sentence with the given words.
Words: mad, music, bird",0
Generate a recipe for spinach and feta quiche.,0
"What features does the given software provide?
Software: Adobe Photoshop",0
"Provide a rap verse including the given words.
words: mansion, moonlight",0
"In your own words, define sustainability.",0
"Rewrite the given phrase in a different way.
Phrase: ""Faster than a speeding bullet""",0
Describe the importance of collaboration in the classroom.,0
Name an extreme sport.,0
"Construct an algorithm to solve the given problem.
Problem: Calculate the sum of all multiples of 3 and 5 between 1 and 100",0
Assume you are an art collector and are on the lookout for artwork. What questions would you ask a gallery?,0
Name three things an unnatural disasters could cause,0
"What is the best way to solve this algebraic equation?
2x + 10 = 20",0
Compare and contrast a Linux system and a Windows system.,0
"Find the exact value of this trigonometric expression.
cos(π/3)",0
"Classify this sentence as a statement, question, command, or exclamation?
What is the capital of California?",0
Write a regular expression that can match a valid email address.,0
"Sort the following numbers from greatest to least.
3, 11, 17, 5",0
What is the major difference between TCP and UDP?,0
"Convert this scientific notation number to a standard number.
7.123e-2",0
Describe the difference between the terms variance and standard deviation.,0
How many miniutes does it take for the Earth to complete one rotation?,0
Design an experiment to test the effect of temperature on plant growth.,0
"Automatically correct the given sentence.
I want to goe to paris.",0
Find the probability of drawing a two from a standard deck of 52 cards.,0
Write five pros of online education.,0
"Predict the output of the following program.
a = 10
b = 5
c = a + b
print(c)",0
"Give the Spanish translation for ""fox"".",0
Calculate the circumference of a circle with a radius of 4 cm.,0
Describe a time you felt excited.,0
"Classify the following sentence as an interrogative or a declarative sentence.
How are you doing today?",0
Name at least four reasons why communism could be a desirable country.,0
Suggest a healthy breakfast recipe for a busy morning.,0
List five benefits of exercising regularly.,0
Name 5 tips to write concise emails.,0
Create a plan for using one hour productively.,0
Discuss the importance of proper space management in an office.,0
"Select a historical figure and suggest 5 reasons to study them.
Mahatma Gandhi",0
List 5 features of a good team leader.,0
Compare the data storage methods for an online shopping website.,0
Name 5 techniques for effective time management.,0
List 3 features of an effective website design.,0
"Compare the characteristics of two different types of lead magnets.
Webinar and Ebook",0
Create a plan for how to learn a new skill in 3 months.,0
Name 5 prominent fashion brands.,0
Write a story describing a life-changing decision,0
Create a list of 10 items representing the main features of a phone,0
"Classify the following as either a natural or man-made object.
A bridge",0
What are the three characteristics of a good argument?,0
Generate a headline for an article about the effects of the Covid-19 pandemic.,0
Describe a positive experience at a restaurant.,0
Generate a list of five common idioms related to animals.,0
Describe a character from the novel Pride and Prejudice.,0
Come up with 10 adjectives to describe a painting.,0
"Look up the definition of the word ""anthropomorphism"" and provide a simple explanation.",0
Identify the key differences between an organic and inorganic compound.,0
"Sort the list of fruits into two categories: Fruits with seeds and fruits without seeds.
banana, apple, strawberry, avocado",0
"Match the following countries with their capitals.
Greece: Athens, France: Paris, India: New Delhi",0
"Translate the following phrase in English to Spanish.
Good morning",0
Brainstorm some ideas on how to reduce water waste.,0
Write three original metaphors to describe a stormy night.,0
What is the difference between a static method and an instance method?,0
"Identify the major flaws in the following code snippet.
def add_numbers(x,y):
    return x+y

add_numbers(2)",0
Write a sample essay of 500 words on the topic of artificial intelligence.,0
"Construct a truth table for the given expression.
(~P -> Q) v (R -> S)",0
Convert the decimal number 18 to its binary representation,0
"Appraise the following website design.
https://example.com",0
Outline the main points of a persuasive speech on the importance of environmental sustainability.,0
Generate a list of 5 items we are most likely to find in a garage.,0
Construct a timeline of the main events in World War II.,0
"Write CSS code to customize the font size of the page header.
The page header is "".header"".",0
Explain the concept of multi-label classification.,0
Write a script for a customer service chatbot.,0
Suggest 5 methods for solving an optimization problem.,0
Describe the difference between supervised and unsupervised learning.,0
Write an algorithm to implement a binary search tree.,0
"Analyze the following news article and provide a brief summary.
The news article is about a new study that finds that climate change is the leading cause of species extinction.",0
"Given a date, calculate the day of the week.
October 27, 2019",0
"Create a sentence that reflects the sentiment of the given sentiment statement.
Live in the moment",0
"Write a Wikipedia page summarizing the details of the given event.
Great Chicago Fire",0
"Given a chemical formula, determine what the average mass per atom is.
C2H2",0
"Given a list of numbers, return the median value.
5, 15, 10, 7",0
"Find the closest airport to the given location.
Seattle, Washington",0
"Given a piece of text, determine the most frequent word.
This is a random sentence for analyzing the most frequent word in a sentence.",0
"Given a set of points, calculate the area of the shape created.
(1, 2) (2, 3) (3, 2) (4, 5)",0
"How would you paraphrase the following text?
I couldn't sleep last night because I was worrying about the upcoming test.",0
Generate a random sequence of 12 letters.,0
"Create a classification problem involving the given data.
Recipes",0
"Given two numbers, calculate the sum.
7, 9",0
"Given a text, identify the main idea.
The world has seen an unprecedented number of refugees fleeing violence and persecution in their home countries.",0
"Given the following text, write a headline that accurately captures the main point.
Recently, many cities around the world have been considering introducing electric scooters as alternatives to car and public transportation.",0
"Given a sentence and a keyword, edit the sentence such that the keyword sounds more emotionally charged.
Sentence: The man has visited the temple.
Keyword: visited",0
Create a title for a blog post on protecting user data privacy.,0
Generate a funny caption for the following photo.,0
"From the given words, create a unique food recipe.
Tomato, onion, garlic",0
Identify the scientific name for the creature in the photo.,0
"Analyze the story and determine if it has a moral.
Once upon a time, there was a magical kingdom. Everyone in the kingdom was happy and they all lived in harmony. But one day, the magical kingdom was attacked by a huge monster. The people of the kingdom were scared and ran away, but one brave knight stayed and fought the monster with his sword.",0
"Given the given text, identify the writer's opinion.
The new law passed by the government has caused much controversy as it seems to infringe on civil liberties.",0
"Given the specific information and the context, provide a travel itinerary for a 7-day trip in USA.
Destination: USA. 
Duration: 7 days.",0
"From the given lyrics, create a haiku poem.
Lyrics: ""As the sun sets in the sky, my love for you grows more high""",0
"Given the following ideas, develop a concept for an app.
Ideas: Education, Social Connection, Gaming.",0
"Cite a relevant quote that reflects the message of the message.
Message: Never give up on your goals.",0
Write a blog post about the advantage of coffee.,0
Describe two potential benefits of machine learning.,0
Construct a sentence that adequately describes a baby duck.,0
"Find out which keyword has the highest monthly search volume among the following keywords.
Keywords: artificial intelligence, machine learning, neural networks",0
"Given a list of students and their grades, calculate the average grade of the class.
[{name: ""John"", grade: 85}, {name: ""Jill"", grade: 75}, {name: ""Bob"", grade: 95}, {name: ""Sally"", grade: 80}]",0
Create a cascading stylesheet for a website.,0
"Edit the following sentence to be more descriptive: ""It was hot.""",0
Suggest three central ideas that could be the basis of a novel.,0
Suggest a new name for a restaurant.,0
"Write a summary of the article: ""How Technology is Changing the Shopping Experience"".",0
Explain how deep learning works.,0
Create a new recipe for a vegetarian dish.,0
Explain the classicist view of the world.,0
What new technology is currently being developed to improve the healthcare system?,0
Describe a medical invention that can save lives.,0
"Summarize the article about data privacy in under 50 words.
[Input: Link to article about data privacy]",0
"Find the errors in the following code and fix them.
if (x > y) {
if (x == y)
  y = 0;
else
  x = 0;
}",0
"Analyze the following poem and describe how each line creates a different mood.
When coldness creeps my skin 
the snow flurries like a dance
No happiness can it bring 
It burries in my trance",0
Think of a creative way to deliver a message without using words.,0
Name the tallest mountain in South America.,0
"Create a program that sorts a list of numbers in ascending order.
[7, 3, 5, 10, 1]",0
Identify and explain the components of a modern operating system.,0
What are the benefits of using artificial intelligence in the transportation system?,0
Provide one example of a winter inspired painting.,0
Create a marketing strategy to increase product engagement.,0
Summarize the history of civilization in one sentence.,0
"Reword the following sentence using fewer words.
Bitcoin is a decentralized digital currency.",0
Write a news headline about scientists discovering a new way to clean oceans.,0
Describe a short story revolving around a young woman and the power of suggestion.,0
Identify three ways organizations can reduce their carbon emissions.,0
What is the most effective strategy for automating customer service?,0
Describe how data security can be maintained.,0
Write an anecdote about the power of optimism.,0
What strategies can organizations use to reduce waste?,0
What is the importance of customer feedback?,0
Design an online marketing campaign to increase customer engagement.,0
Write a poem about the beauty of the night sky.,0
Explain how to create a balanced stock portfolio.,0
Write a brief biography of Marie Curie,0
Generate a comprehensive list of products available in the store,0
Write about the benefits of cloud computing.,0
Design an application logo,0
Summarize the use case of a chatbot,0
"Find the pattern in this sequence of numbers?
2, 4, 6, 8, 10",0
Explain the concept of machine learning,0
"Compare and contrast the features of two different ML algorithms
K-means clustering and Decision Tree",0
"Create an outline for a speech
Topic: The Benefits of Social Media",0
List the steps to build a chatbot,0
"Calculate the range of the numbers -5, 0, 2, 4.",0
Generate a thesis statement on the impact of technology in education.,0
Generate an example of an ethical system.,0
"Construct a family tree based on the given names.
John, Martha, William, Robert",0
Create a mnemonic for remembering the colors of the rainbow.,0
Generate an antonym for the word 'stoic'.,0
Find the prime factorization for the number 22.,0
Compose and complete a limerick,0
"Categorize the list of animals into two categories according to their habitats
Animals: cat, tiger, gorilla, elephant, tiger, whale",0
Write a short description about the biggest butterfly in the world,0
Generate 2 ideas with 3 details each on how to improve the classroom environment,0
"Pick a topic and write 3 paragraphs of 200 words each on it
Topic: The Causes of Global Warming",0
Describe the behavior and characteristics of a falcon,0
Formulate a hypothesis about the relation between income and happiness,0
Generate a creative story starter,0
Determine which season is the longest,0
Suggest a vocabulary word related to the topic of recycling,0
Identify and describe the different types tropical storms,0
Create a list of 5 items that are commonly found in a school auditorium,0
"Represent the following data in a bar chart
Number of ice cream flavors in a store: 6, 8, 10, 7",0
"Create a 1-2 sentence summary of the following article
Article:
The article discusses the effects of climate change on wildlife and nature. It goes into detail about how climate change affects how plants and animals interact with their environment and how this can lead to changes in the natural balance of different ecosystems.",0
Tell me a story about a family who goes on a summer road trip.,0
Describe the ideal qualities of a customer service representative.,0
Generate four sentences about the benefits of online learning.,0
Compare and contrast email and text messaging.,0
"Categorize the following into healthy and unhealthy food.
Burgers",0
What would happen if the Earth stopped spinning?,0
"Name five common diseases,",0
What are the potential benefits of AI in healthcare?,0
Explain why diversity is important in the workplace.,0
"Summarize the core message of this passage.
The internet has transformed many aspects of our lives, from our morning routine to the way we do business. We are now able to access information and services faster than ever before and the world has become interconnected at an unprecedented rate.",0
Create a list of five items to buy in preparation for a hurricane.,0
Name five ways to reduce stress.,0
Describe the anatomy of a human.,0
"Find the sentence with the correct punctuation.
The cat snuck slowly around the corner carefuly
The cat snuck slowly around the corner, carefuly",0
Explain the theory of gravity.,0
"Come up with an algorithm to multiply two given numbers.
9, 5",0
What Nobel prizes have been awarded?,0
"Without using a calculator, calculate the product of 3 and 5.",0
Design a logo for a home cleaning service.,0
Which US president served the longest term?,0
Generate a short piece of creative writing about a surprise snowstorm.,0
"Write a summary of the given article. Make sure it is less than 100 words and it accurately reflects the key points of the article.
The European Central Bank has decided to further reduce its interest rates, with the main refinance rate now down to 0.50% from 0.05%. Analysts have commented on the move, saying that this should have a positive effect on the Eurozone economy.",0
"Edit this text so that it sounds more convincing and professional.
Hello! Welcome to my store. We offer a wide variety of products at really great prices and we promise to provide you with excellent customer service!",0
What are the names of the three oceans?,0
"Convert the given number into its Roman numeral representation.
42",0
"Is the given statement true or false?
A robotic vacuum can clean both carpets and hard floors.",0
"Classify the following statement into one of the six following categories: Political, Social, Economic, Technological, Legal, Environmental
The development of autonomous vehicles will lead to fewer traffic accidents.",0
"Calculate the sum of all the digits in the given number.
18047",0
"Create a 3 line limerick about a celebrity.
Beyonce",0
Identify the most important cause of air pollution in the cities.,0
Describe the impact of Covid-19 on small businesses.,0
"Add three multiplication facts to the list.
2 x 3 = 6 
7 x 7 = 49
9 x 4 = 36",0
"Categorize the following three words.
Happiness, Energy, Rainbow",0
"Redact a confidential document.
John Smith is a suspect in the recent murder.",0
Build a miniature replica of a famous landmark.,0
Propose a solution to a global problem.,0
"Compare and contrast two countries.
Mexico & India",0
"Develop a 4 step plan for tackling a problem.
Homelessness",0
"Edit the text for grammar and punctuation.
Today was such a good day the sun was shining and the birds were sing",0
"Define the term ""cognitive dissonance"".",0
"Research and compare two common medical treatments for a condition.
Anxiety",0
"Create a timeline illustrating the history of a certain item.
The bicycle",0
Create a list of 8 online stores where I can buy clothes.,0
"Choose a character from a movie or book you can relate to and explain why.
Character: Hermione Granger from Harry Potter",0
Write a short story related to technological advancement.,0
Select a sentence that demonstrates active voice.,0
"Rewrite this sentence to eliminate the passive voice.
The proposal was accepted by the committee.",0
Explain what a Turing Test is.,0
List 6 benefits of robots in the workplace.,0
"Given a dataset of the population of a city in the US, create a histogram which shows a breakdown of the population by age.
Population of San Francisco, CA: 884,000",0
Estimate the temperature in Celsius outside at 8PM today.,0
"Given the input, edit the text to make it sound more formal and professional.
Hi there,

We discussed the project earlier and I think it would be a great fit for us.",0
Explain how a computer solves a crossword puzzle.,0
Find some interesting facts about earthquakes.,0
Describe the process of selling a house.,0
"Given the input, identify the type of learning involved.
During a supervised learning exercise, data is labeled by the engineer.",0
Explain what rare earth elements are and list some examples.,0
"Given the input, compose a poem.
A river flows gracefully through the town.",0
"Given the input, generate a metaphor.
The sunset was so beautiful.",0
Describe the law of demand.,0
Tell me something interesting about the language of birdsong.,0
"Given the input, classify the object into a type.
The object is circular and has a small cab in the middle.",0
Give me a summary of the process for filing a restraining order.,0
"Given the input, describe the setting of the scene.
The character is walking through a lush forest.",0
Explain what blockchain technology is.,0
"Given the input, make up an original idea.
An innovative way to reuse plastic waste.",0
"Select the correct synonym for the word ""suspect"".",0
"Sort the following array in ascending order [3, 6,1,8].",0
Calculate the area of a rectangle with length 5 cm and width 8 cm.,0
"Add the correct verb to the sentence: 
The teacher _________ the wrong answer.",0
Change the subject of the following sentence: The cat meowed.,0
"Explain what is meant by the phrase ""digital divide"".",0
"Identify the main theme of the following poem:

""I'd climb a hill so high,
That I could touch the stars in the sky,
And I'd watch the birds fly by""",0
Formulate a hypothesis for why some animals migrate.,0
"Put the following words in alphabetical order: ranger, apple, orange.",0
"Delete the redundant words in the following sentence:
I went to the store for for groceries.",0
"Generate a movie review for the film ""Iron Man"".",0
"Rewrite this sentence using appropriate grammar rules:
the hurt its finger",0
"Identify the main points from the following paragraph:
At the beginning of my experiment, I was uncertain whether it would be successful. I knew the general theory upon which the experiment was based and had designed it very carefully. After performing the experiment, my results confirmed that the theory was correct and that it could be used to help make decisions.",0
Tell a story about a robot stranded on an island.,0
Write a tweet about an upcoming conference.,0
Multiply 4 and 7.,0
Find the antonym for the word 'abstemious'.,0
"Describe the character ""Moth"" from the book 'Les Misérables'.",0
"Provide a short summary of the article content in fewer than 100 words.
Whales are a widely distributed and diverse group of fully aquatic placental marine mammals. They are an informal grouping within the infraorder Cetacea, which usually excludes dolphins and porpoises. Whales, dolphins and porpoises belong to the order Cetartiodactyla, which consists of even-toed ungulates. Their closest non-cetacean living relatives are the hippopotamuses, from which they and other cetaceans diverged about 54 million years ago.",0
"Troubleshoot the following error message: ""An unknown error occurred. Error code: 500.""
""An unknown error occurred. Error code: 500.""",0
Generate a list of steps to set up a Google account.,0
"Infer the meaning of the following example using standard rules:
The cat chased its tail.",0
List the advantages of eating a plant-based diet for athletes.,0
Structure a response to introduce yourself at a networking event.,0
"Summarize the following blog post in 5 sentences:
The blog post, titled ""10 Technology Trends That Will Impact Business in 2020"", provides an overview of the ten most popular and noteworthy tech trends in business today. Companies are utilizing new technological advancements in order to stay competitive and maximize customer experience. Furthermore, such advancements will help businesses to manage costs, increase efficiency, and gain a competitive edge.",0
"Re-write the following sentence to make it a complete sentence.
Making a difference",0
"Describe the significance of the following proverb: ""A stitch in time saves nine.""",0
"Explain the meaning of the following idiom: ""Off the beaten path.""",0
"Rewrite the following sentence so that it has the same meaning:
You should not do that.",0
Provide an example sentence that demonstrates the importance of using quotation marks to indicate an exact phrase.,0
Describe the difference between an imperative sentence and a declarative sentence.,0
Generate a list of steps to keep your laptop secure.,0
Write a script for an automated chatbot.,0
"Resolve this ethical dilemma.
A woman discovers that her best friend is stealing from their workplace.",0
"Find the most suitable synonym to replace the word ""pristine"".",0
Give me a sentence that illustrates the use of a dangling modifier.,0
"Classify the type of the following sentence.
She laughed jovially.",0
Name 3 different types of renewable energy.,0
Describe a process that utilizes the First Law of Thermodynamics.,0
Name a key benefit of the Roth 401(k) Plan.,0
Formulate a query in SQL to retrieve the names of all authors in the database.,0
"Debate the statement ""public schools should receive more funding from the government"".",0
Generate a slogan related to the environment.,0
Design an indoor workout plan for a beginner.,0
"Can you suggest dishes based on the ingredients given?
chicken, peppers, garlic",0
Name five cities in France.,0
Create a family budget plan.,0
"Calculate the average of 7, 8, 6, and 9.
7, 8, 6, 9",0
Write a descriptive sentence about the sky.,0
Name three types of mountains.,0
Construct a timeline of the history of the United States.,0
What are the benefits of exercising?,0
Summarize the article on self-motivation.,0
"Classify the following news report into three categories: Politics, Economics and Social.
The United Nations Security Council has unanimously adopted resolution 2371 that establishes a tough new sanctions regime against North Korea in response to its ongoing weapons program.",0
Give three tips on writing an effective resume.,0
"Generate a formal apology letter from a company towards a customer.
Dear [person name],

We regret to inform you that due to some delays in shipment, we were unable to deliver your order on time.",0
"Find the most suspicious activity in this police report.
On October 1st, 2019, at approximately 5:45 PM, Officer Adams responded to 123 Main St. for a reported malicious destruction of property. Upon arriving, Officer Adams noticed damage to the door frame of the residence. There were no apparent witnesses, but Officer Adams was able to find what appeared to be the perpetrator's discarded cell phone.",0
Create a declarative statement about the importance of protecting the environment.,0
Give a reason why is reading difficult for a certain person,0
"Generate an appropriate summary to the following blog post
Google's AI Duplex technology has made its way into the public eye, showing off its impressive natural-sounding conversations and capabilities. But what most people don't understand is the underlying tech powering Duplex. In this blog post, we'll discuss what makes Duplex so incredible and the potential implications of this type of AI.",0
"Break down these scientific terms into simple concepts
Photosynthesis, respiration",0
Describe a creative way to use a single pencil,0
Create a list of five common text abbreviations,0
Write an informative paragraph about the benefits of yoga,0
"Generate a fictional conversation between two characters
Man and woman",0
"Add an appropriate adjective to the following sentence
He climbed to the top of the mountain",0
"Delete any words that don’t contribute to the meaning of the sentence
I went inside to see the sights that are inside of the building",0
"Give a title to the following short story
It was her dream to go to university, but she was always nervous about applying. All that changed when she found a mentor who she believed in.",0
"Generate a subtitle based on the main title
""A Leap of Faith""",0
Complete the following sentence: The earliest civilisations were found in,0
"Calculate the sum of the numbers 541, 1183, and 745.
541, 1183, 745",0
Describe a typical school day,0
Create a poem about the changing of the seasons.,0
Recommend a movie to watch.,0
Name three adjectives to describe a person with a good sense of humor.,0
Name at least 3 European countries.,0
Generate a model of a political organization with a hierarchical structure,0
Explain the concept of classical conditioning.,0
"Create 3 questions to ask about the national holiday for a specific country.
Australia",0
"Research the population density of a specific city.
Rio de Janeiro",0
Create a checklist for a summer event.,0
Summarize how quantum computing works.,0
"Convert the following number in scientific notation: 0.567
0.567",0
"Classify the following as a simile or a metaphor.
He is as strong as an ox.",0
"Create a rhyme using the word ""bark"".",0
Write an example of a hyperbole.,0
Name the genre of the following movie: a horror movie featuring an evil witch who tries to kidnap small children.,0
